#generation,max_fitness, avg_fitness, min_fitness, best A, best B, best C, best D, best_individual_gtype
----------------------------------------------
#   parents  xsite  gtype       A   B   C   D  fitness
46  (  4,  4)  39  [0100111101011101001011011011000000100100] -0.820  -3.066  +1.406  -8.906  +1060.000
47  (  4, 83)  29  [0100111101011101001011011011000000100110] -0.820  -3.066  +1.406  -8.848  +1046.667
48  (  5, 18)  37  [0111010011011111001001111010100010100110] -3.086  -3.203  -3.516  -6.172  +1046.667
49  ( 30,  4)  14  [0100011011001111001011011011000000100100] -0.371  -6.816  +1.406  -8.906  +1033.333
50  ( 10,  9)  10  [0100111000011111001001111010100010100111] -0.938  -3.203  -3.516  -6.152  +1026.667
51  (  0, 37)   8  [0100111101011101001011010111000010010011] -0.820  -3.066  +2.031  -5.586  +940.000
52  (  5, 11)  27  [0111010011011111001001111010010000100110] -3.086  -3.203  -3.477  -8.848  +840.000
53  (  6, 64)  29  [0100111101011101001011011011000010000110] -0.820  -3.066  +1.406  -5.098  +833.333
54  ( 38, 44)  19  [0100111000001111100111011011000000100110] -0.938  -6.602  +1.406  -8.848  +826.667
55  ( 38, 24)  28  [0100111000001111100100010111000010010001] -0.938  -6.602  -7.969  -5.605  +813.333
56  ( 63,  7)  13  [0110101011001000001010010111000010010010] -4.023  -5.078  +7.949  -5.566  +813.333
57  ( 24, 38)  28  [1110111000001000000100010111010000100110] +4.062  -5.039  -7.949  -8.848  +746.667
58  ( 32, 16)  12  [0110101011001000001011011011000010000110] -4.023  -5.078  +1.406  -5.098  +746.667
59  (  5,  5)  39  [0111010011011111001001111010100010100111] -3.086  -3.203  -3.516  -6.152  +740.000
60  (  8, 17)  28  [0111101011001000010101110011000000100110] -3.496  -5.137  -2.676  -8.848  +726.667
61  (  3, 20)   3  [0110011101011101001011011111000010100110] -4.570  -3.066  +1.699  -6.172  +686.667
62  ( 16, 32)  12  [0011101011001000001010010111000010010010] -6.523  -5.078  +7.949  -5.566  +680.000
63  (  8,  8)  39  [0111101011001000010101110011000000100110] -3.496  -5.137  -2.676  -8.848  +660.000
64  ( 20,  3)   3  [0010111000011100000001010110000000100110] -5.938  -2.520  -2.188  -8.848  +646.667
65  (  7, 13)  13  [0100011000011111001001111010000010010011] -0.332  -3.203  -3.457  -5.586  +613.333
66  (  0, 53)  38  [0100111101011101001011011011000000100110] -0.820  -3.066  +1.406  -8.848  +580.000
67  (  7, 63)  13  [0100011000011100001011011011000000100110] -0.332  -2.578  +1.406  -8.848  +573.333
68  ( 28,  0)  32  [0010011101011101001011011111000010100110] -5.449  -3.066  +1.699  -6.172  +566.667
69  (  7, 41)  30  [0100011000011100001010010111000000100110] -0.332  -2.578  +7.949  -8.848  +546.667
70  (  1, 43)   4  [0100101011011100000001010110000000100110] -0.996  -2.520  -2.188  -8.848  +520.000
71  ( 85, 43)  26  [0100111101011101000100010111000000100110] -0.820  -3.105  -7.969  -8.848  +500.000
72  ( 18, 62)  30  [1110111000001000000100010111010010000010] +4.062  -5.039  -7.949  -5.078  +493.333
73  ( 17, 17)  30  [1110111000011100000001010111000000100110] +4.062  -2.520  -2.051  -8.848  +493.333
74  (  2, 60)  17  [0110101011011100001011010111000010010011] -4.023  -2.578  +2.031  -5.586  +480.000
75  (  1, 48)  16  [0100111000011000101010010111000000100100] -0.938  -4.766  +7.949  -8.906  +480.000
76  ( 18,  5)  37  [1110111000001000000100010111010000100111] +4.062  -5.039  -7.949  -8.867  +466.667
77  ( 25, 32)  30  [0100101011011100000001010110000010010010] -0.996  -2.520  -2.188  -5.566  +446.667
78  ( 32,  6)  23  [0110101011001000001010011011000001010110] -4.023  -5.078  +8.574  -8.047  +446.667
79  ( 58, 46)  28  [1110111000011111001001111010100001010100] +4.062  -3.203  -3.516  -7.988  +433.333
80  ( 47,  6)  14  [0111101011001001001011011011000001010110] -3.496  -5.566  +1.406  -8.047  +393.333
81  ( 50, 18)  35  [0111010011011111001001111010100010100110] -3.086  -3.203  -3.516  -6.172  +386.667
82  ( 18, 50)  35  [1110111000001000000100010111010000100110] +4.062  -5.039  -7.949  -8.848  +380.000
83  ( 42,  5)   2  [0111010011011111001001111010100010100111] -3.086  -3.203  -3.516  -6.152  +373.333
84  ( 41, 61)   7  [0111010001011101001011011011000000100110] -3.105  -3.066  +1.406  -8.848  +346.667
85  ( 43,  1)   4  [0011111000011000100101011011000000100110] -6.582  -4.727  -1.426  -8.848  +320.000
86  (  7, 25)  15  [0100011000011100000001010110000000100110] -0.332  -2.520  -2.188  -8.848  +306.667
87  ( 76, 49)  27  [1110111000011100000001010111000000100110] +4.062  -2.520  -2.051  -8.848  +286.667
88  (  6, 32)  23  [0100111101011101001011010111000010010010] -0.820  -3.066  +2.031  -5.566  +286.667
89  ( 13,  7)  13  [0100011000011100001010010111000010010010] -0.332  -2.578  +7.949  -5.566  +273.333
90  ( 37,  0)   8  [0100111101011101001011011011000000100110] -0.820  -3.066  +1.406  -8.848  +253.333
91  (  3, 67)   3  [0110010011011111001001111010100010100111] -4.434  -3.203  -3.516  -6.152  +206.667
92  (  6,  3)   0  [0110111000011100000001010110000000100110] -4.082  -2.520  -2.188  -8.848  +186.667
93  (  9, 10)  10  [0111010011001111100111011011000000100110] -3.086  -6.602  +1.406  -8.848  +166.667
94  ( 18,  7)  11  [1110111000001100001010010111000010010010] +4.062  -7.441  +7.949  -5.566  +160.000
95  ( 61, 41)   7  [0100111111011111001001111010010000100110] -0.840  -3.203  -3.477  -8.848  +133.333
96  (  3,  3)  39  [0110111000011100000001010110000000100110] -4.082  -2.520  -2.188  -8.848  +80.000
97  (  7,  7)  39  [0100011000011100001010010111000010010010] -0.332  -2.578  +7.949  -5.566  +80.000
98  ( 49, 76)  27  [0011101011001000001011011011000010000110] -6.523  -5.078  +1.406  -5.098  +80.000
99  ( 55, 25)   7  [1110111000001111100100010111000000100110] +4.062  -6.602  -7.969  -8.848  +66.667
total mutate 0
  7, 5206.666667, 1129.200000, 66.666667, -0.820312, -2.539062, -7.910156, -6.152344, [0100111101011100000100010111100010100111]
----------------------------------------------
#   parents  xsite  gtype       A   B   C   D  fitness
0   ( 34,  6)  32  [0100111101011101001011011011000001010110] -0.820  -3.066  +1.406  -8.047  +4026.667
1   (  2,  7)  14  [0100111101011101001011011011000000100110] -0.820  -3.066  +1.406  -8.848  +3966.667
2   ( 45,  1)   1  [0100111101011101001011011011000001010110] -0.820  -3.066  +1.406  -8.047  +3726.667
3   ( 25, 19)   6  [0100011101011101001011011011000000100110] -0.449  -3.066  +1.406  -8.848  +3373.333
4   (  1, 34)  19  [0100111101011101001011011011000001010110] -0.820  -3.066  +1.406  -8.047  +3340.000
5   (  2, 15)  26  [0100111101011101001011011011000000100110] -0.820  -3.066  +1.406  -8.848  +3120.000
6   ( 36,  9)  22  [0100111101011101001011011011000000000110] -0.820  -3.066  +1.406  -9.922  +2913.333
7   ( 67,  2)  35  [0100011000011100001011011011000000100110] -0.332  -2.578  +1.406  -8.848  +2766.667
8   (  6, 34)  32  [0100111101011101001011011011000001010110] -0.820  -3.066  +1.406  -8.047  +2766.667
9   ( 28,  5)  14  [0100111101011101001000010111010000100110] -0.820  -3.066  -7.949  -8.848  +2726.667
10  ( 27, 36)  26  [0100111101011100000100010111100010100111] -0.820  -2.539  -7.910  -6.152  +2673.333
11  (  3,  3)  39  [0100111101011101001011011011000000000110] -0.820  -3.066  +1.406  -9.922  +2573.333
12  ( 24, 77)  24  [0100111101011101001000010110000010010010] -0.820  -3.066  -7.832  -5.566  +2480.000
13  (  2, 67)  35  [0100111101011101001011011011000000100110] -0.820  -3.066  +1.406  -8.848  +2320.000
14  ( 77, 24)  24  [0100101011011100000001010111000000100100] -0.996  -2.520  -2.051  -8.906  +2313.333
15  ( 80, 51)  21  [0100111101011101001000010111000010010010] -0.820  -3.066  -7.969  -5.566  +2306.667
16  ( 52, 32)  35  [0111010011011111001001111010010000100100] -3.086  -3.203  -3.477  -8.906  +2180.000
17  ( 45, 26)   5  [1110111000011100000100010111100010100111] +4.062  -2.539  -7.910  -6.152  +2120.000
18  ( 19, 84)  22  [0110101011011100001001011011000000100110] -4.023  -2.578  -1.426  -8.848  +2093.333
19  ( 22,  6)  30  [0100011000011111001001111010000001010110] -0.332  -3.203  -3.457  -8.047  +2080.000
20  (  8,  8)  39  [1110111000011100000001010111000000100110] +4.062  -2.520  -2.051  -8.848  +1893.333
21  (  1,  2)  16  [0100111101011101001011011011000000100110] -0.820  -3.066  +1.406  -8.848  +1886.667
22  ( 15,  2)  26  [0110101011011100001001011011000000100110] -4.023  -2.578  -1.426  -8.848  +1853.333
23  ( 24, 57)  30  [0100111101011101001000010111000000100110] -0.820  -3.066  -7.969  -8.848  +1800.000
24  ( 39, 20)  24  [0100111101011100000100010111000000100110] -0.820  -2.539  -7.969  -8.848  +1693.333
25  ( 51, 80)  21  [0010111000011100000001010111010000100110] -5.938  -2.520  -2.070  -8.848  +1666.667
26  ( 57, 36)   2  [1110111101011101001011010111100010100111] +4.180  -3.066  +2.090  -6.152  +1653.333
27  (  6, 70)  22  [0100111101011101001011010110000000100110] -0.820  -3.066  +2.168  -8.848  +1560.000
28  (  7,  7)  39  [0010011101011101001011011011000000100110] -5.449  -3.066  +1.406  -8.848  +1453.333
29  (  2,  1)  16  [0100111101011101001011011011000001010110] -0.820  -3.066  +1.406  -8.047  +1440.000
30  ( 27,  0)   3  [0100111101011100000100010111100010100111] -0.820  -2.539  -7.910  -6.152  +1433.333
31  (  4,  4)  39  [0111111000011100000001010110000000100110] -3.438  -2.520  -2.188  -8.848  +1386.667
32  (  3, 29)  22  [0100111101011101001011010111100010100111] -0.820  -3.066  +2.090  -6.152  +1360.000
33  (  2, 30)  31  [0100111101011101001011011011000000100100] -0.820  -3.066  +1.406  -8.906  +1340.000
34  (  3,  0)  32  [0100111101011101001011011011000000100111] -0.820  -3.066  +1.406  -8.867  +1326.667
35  (  1, 79)   6  [0100111000011111001001111010100001010100] -0.938  -3.203  -3.516  -7.988  +1260.000
36  (  4, 24)  24  [0111111000011100000001010111000000100100] -3.438  -2.520  -2.051  -8.906  +1233.333
37  ( 59, 43)  10  [0100111101011101001011011011000001010110] -0.820  -3.066  +1.406  -8.047  +1160.000
38  ( 89, 88)   0  [0100111101011101001011010111000010010010] -0.820  -3.066  +2.031  -5.566  +1160.000
39  (  5, 28)  14  [0100111101011100000100010111100010100111] -0.820  -2.539  -7.910  -6.152  +1160.000
40  ( 32, 49)  28  [0100111101011101001000010111000000100100] -0.820  -3.066  -7.969  -8.906  +1153.333
41  (  5,  5)  39  [0100111101011101001000010111010000100110] -0.820  -3.066  -7.949  -8.848  +1106.667
42  ( 36, 27)  26  [0100111101011101001000010111100010100111] -0.820  -3.066  -7.910  -6.152  +1106.667
43  (  0, 21)  12  [0100111101011100000100010111100010100111] -0.820  -2.539  -7.910  -6.152  +1073.333
44  (  0, 27)   3  [0100111101011100000100010111100010100111] -0.820  -2.539  -7.910  -6.152  +1073.333
45  ( 51, 75)  31  [0010111000011100000001010111000000100100] -5.938  -2.520  -2.051  -8.906  +1033.333
46  ( 34,  1)  19  [0100111101011101001011011011000001010110] -0.820  -3.066  +1.406  -8.047  +1033.333
47  ( 37, 49)   8  [0100111101001111001011011011000000100100] -0.820  -6.816  +1.406  -8.906  +1006.667
48  ( 49, 37)   8  [0100011011011101001011010111000010010011] -0.371  -3.066  +2.031  -5.586  +1000.000
49  ( 88, 89)   0  [0100011000011100001010010111000010010010] -0.332  -2.578  +7.949  -5.566  +1000.000
50  ( 80, 57)  37  [0111101011001001001011011011000001010110] -3.496  -5.566  +1.406  -8.047  +980.000
51  (  1,  1)  39  [0100111101011101001011011011000001010110] -0.820  -3.066  +1.406  -8.047  +973.333
52  ( 79, 27)  29  [0100111101011101001011011011000010100111] -0.820  -3.066  +1.406  -6.152  +973.333
53  (  0,  3)  32  [0100111101011100000100010111100010000110] -0.820  -2.539  -7.910  -5.098  +966.667
54  ( 41, 35)  26  [1110111000011100000001010111000000100110] +4.062  -2.520  -2.051  -8.848  +960.000
55  ( 35, 41)  26  [0100111101001000010101110011000000100100] -0.820  -5.137  -2.676  -8.906  +953.333
56  (  9, 36)  22  [0100111101011101001011010111100010100111] -0.820  -3.066  +2.090  -6.152  +920.000
57  ( 35, 11)  34  [0100011000011111001001111010000010000110] -0.332  -3.203  -3.457  -5.098  +906.667
58  ( 27, 79)  29  [0100111101011100000100010111100000100110] -0.820  -2.539  -7.910  -8.848  +793.333
59  ( 36, 57)   2  [0100111000001000000100010111010000100110] -0.938  -5.039  -7.949  -8.848  +786.667
60  (  7,  2)  14  [0010011101011101001011011011000000100110] -5.449  -3.066  +1.406  -8.848  +773.333
61  (  6, 22)  30  [0100111101011101001011011011000010000110] -0.820  -3.066  +1.406  -5.098  +766.667
62  (  8, 32)  29  [1110111000011100000001010111000000100100] +4.062  -2.520  -2.051  -8.906  +753.333
63  ( 11, 26)   2  [0100111000011100000100010111100010100111] -0.938  -2.539  -7.910  -6.152  +706.667
64  ( 20, 39)  24  [0100111101011100000001010111100010100111] -0.820  -2.520  -2.109  -6.152  +706.667
65  ( 57, 46)   2  [1110111101011101001011011011000000100100] +4.180  -3.066  +1.406  -8.906  +700.000
66  ( 29,  3)  22  [0100111101011101001000011011000000000110] -0.820  -3.066  -8.594  -9.922  +693.333
67  (  6,  6)  39  [0100111101011101001011011011000001010110] -0.820  -3.066  +1.406  -8.047  +686.667
68  ( 26, 11)   2  [1110011101001000010101110011000000100110] +4.551  -5.137  -2.676  -8.848  +666.667
69  ( 56, 24)  15  [0110101011001000000001010111000010010001] -4.023  -5.020  -2.051  -5.605  +653.333
70  ( 75, 51)  31  [0100111000011000101010010111000010010010] -0.938  -4.766  +7.949  -5.566  +640.000
71  ( 79,  1)   6  [1110111101011101001011011011000001010110] +4.180  -3.066  +1.406  -8.047  +620.000
72  ( 45, 49)   5  [0100111011001111001011011011000000100100] -0.898  -6.816  +1.406  -8.906  +586.667
73  ( 49, 45)   5  [0100011101001000010101110011000000100110] -0.449  -5.137  -2.676  -8.848  +586.667
74  ( 32,  8)  29  [1110111000001000000100010111010000100110] +4.062  -5.039  -7.949  -8.848  +566.667
75  ( 49, 32)  28  [0100011011001111001011011011010010000010] -0.371  -6.816  +1.426  -5.078  +540.000
76  ( 34,  0)  21  [0100111101011101001011010111100010100111] -0.820  -3.066  +2.090  -6.152  +533.333
77  ( 11, 35)  34  [0100011101001000010101110011000000110011] -0.449  -5.137  -2.676  -9.336  +526.667
78  ( 57, 24)  30  [1110111000001000000100010111010000100100] +4.062  -5.039  -7.949  -8.906  +526.667
79  ( 17, 64)  26  [1110111000011100001010010110000000100110] +4.062  -2.578  +7.812  -8.848  +520.000
80  ( 46, 57)   2  [0100111000001000000100010111010000100110] -0.938  -5.039  -7.949  -8.848  +493.333
81  (  0,  0)  39  [0100111101011100000100010111100010100111] -0.820  -2.539  -7.910  -6.152  +440.000
82  ( 84, 19)  22  [0111010001011101001011010110010000100110] -3.105  -3.066  +2.148  -8.848  +440.000
83  ( 32, 52)  35  [1110111000001000000100010111010000100110] +4.062  -5.039  -7.949  -8.848  +360.000
84  (  0, 87)  15  [0100111101011100000001010111000000100110] -0.820  -2.520  -2.051  -8.848  +353.333
85  (  0, 34)  21  [0100111101011100000100011011000001010110] -0.820  -2.539  -8.594  -8.047  +340.000
86  ( 24,  4)  24  [0100111101011101001000010110000000100110] -0.820  -3.066  -7.832  -8.848  +326.667
87  ( 21,  0)  12  [1110111000011100000100010111100010100111] +4.062  -2.539  -7.910  -6.152  +313.333
88  ( 57, 80)  37  [1110111000001000000100010111010000100110] +4.062  -5.039  -7.949  -8.848  +300.000
89  (  1, 45)   1  [0100111101001000010101110011000000100110] -0.820  -5.137  -2.676  -8.848  +293.333
90  ( 26, 45)   5  [1110111000001000000100010111010000100110] +4.062  -5.039  -7.949  -8.848  +226.667
91  ( 19, 25)   6  [0100111011001111001011011011010010000010] -0.898  -6.816  +1.426  -5.078  +200.000
92  (  2,  2)  39  [0100111101011101001011011011000000100110] -0.820  -3.066  +1.406  -8.848  +173.333
93  ( 64, 17)  26  [0010111000011100000001010111000010010010] -5.938  -2.520  -2.051  -5.566  +173.333
94  ( 30,  2)  31  [1110111101011101001011011011000000100110] +4.180  -3.066  +1.406  -8.848  +173.333
95  ( 87,  0)  15  [1110111000011100000100010111100010100111] +4.062  -2.539  -7.910  -6.152  +146.667
96  ( 43, 59)  10  [1110111101011101001000010110000010010010] +4.180  -3.066  -7.832  -5.566  +133.333
97  ( 24, 56)  15  [1110111000011100001010010111000010010010] +4.062  -2.578  +7.949  -5.566  +120.000
98  (  3,  3)  39  [0100111101011101001011011011000000000110] -0.820  -3.066  +1.406  -9.922  +106.667
99  ( 70,  6)  22  [0100101011011100000001011011000001010110] -0.996  -2.520  -1.426  -8.047  +66.667
total mutate 0
  8, 4026.666667, 1233.200000, 66.666667, -0.820312, -3.066406, 1.406250, -8.046875, [0100111101011101001011011011000001010110]
----------------------------------------------
#   parents  xsite  gtype       A   B   C   D  fitness
0   (  6,  6)  39  [0100111101011101001011011011000000000110] -0.820  -3.066  +1.406  -9.922  +6640.000
1   (  8, 20)  12  [0100111101011101001011011011000001100110] -0.820  -3.066  +1.406  -8.672  +3260.000
2   (  4, 21)  30  [0100111101011101001011011011000000010110] -0.820  -3.066  +1.406  -9.473  +3046.667
3   ( 21,  5)  32  [0100111101011100000100010111000000100110] -0.820  -2.539  -7.969  -8.848  +3000.000
4   (  4,  4)  39  [0100111101011101001011011011000001010110] -0.820  -3.066  +1.406  -8.047  +2986.667
5   ( 28,  9)  38  [0100111101011101001011011011000000010111] -0.820  -3.066  +1.406  -9.492  +2966.667
6   ( 57, 38)  38  [0100011000011111001001111010000010000110] -0.332  -3.203  -3.457  -5.098  +2753.333
7   ( 19, 79)  29  [0100011000011111001001111010000000100110] -0.332  -3.203  -3.457  -8.848  +2653.333
8   (  1,  1)  39  [0100111101011101001011011011000000100110] -0.820  -3.066  +1.406  -8.848  +2620.000
9   (  1,  1)  24  [0100111101011101001011011011000000100110] -0.820  -3.066  +1.406  -8.848  +2473.333
10  ( 56,  1)  33  [0100111101011101001011010111100010100110] -0.820  -3.066  +2.090  -6.172  +2473.333
11  ( 25, 38)  35  [0100111000011000101010010111000010010001] -0.938  -4.766  +7.949  -5.605  +2360.000
12  ( 40, 21)  19  [0100111101011101001011011011000000100110] -0.820  -3.066  +1.406  -8.848  +2320.000
13  (  8,  8)  39  [0100111101011101001011011011000001010110] -0.820  -3.066  +1.406  -8.047  +2273.333
14  ( 18, 63)   6  [0100111000011100000100010111100010100111] -0.938  -2.539  -7.910  -6.152  +2266.667
15  ( 70,  8)   1  [0100111101011101001011011011000001010110] -0.820  -3.066  +1.406  -8.047  +2173.333
16  ( 21,  4)  30  [0100111101011100000100010111000001010110] -0.820  -2.539  -7.969  -8.047  +2146.667
17  ( 38, 25)  35  [0100111101011100000100010111000010010010] -0.820  -2.539  -7.969  -5.566  +2133.333
18  ( 22, 69)  12  [0100111101011000010101110011000000100100] -0.820  -4.883  -2.676  -8.906  +2086.667
19  ( 47, 73)  34  [0100111101001111001011011011000000100110] -0.820  -6.816  +1.406  -8.848  +2073.333
20  ( 51, 31)   0  [0100111101011101001011011011000001010110] -0.820  -3.066  +1.406  -8.047  +2066.667
21  ( 26, 10)   5  [0100111000011111001001111010000000100110] -0.938  -3.203  -3.457  -8.848  +2066.667
22  ( 20,  8)  12  [0100111101011101001011011011000001010110] -0.820  -3.066  +1.406  -8.047  +2000.000
23  (  6, 10)   2  [0100011000011111001001111010000000100110] -0.332  -3.203  -3.457  -8.848  +1926.667
24  ( 19, 14)  13  [0100111101011101001011011011000000100110] -0.820  -3.066  +1.406  -8.848  +1840.000
25  ( 26, 23)  13  [0100111101011101001011010111100010100110] -0.820  -3.066  +2.090  -6.172  +1786.667
26  (  2, 36)   0  [0100111101011101001011011011000000010111] -0.820  -3.066  +1.406  -9.492  +1760.000
27  ( 68, 38)   4  [0100011101011100000100010111000010010001] -0.449  -2.539  -7.969  -5.605  +1720.000
28  ( 21, 40)  19  [0100111101011101001000010111000000100100] -0.820  -3.066  -7.969  -8.906  +1700.000
29  ( 24,  4)  33  [0100111101011100000100010111000000010110] -0.820  -2.539  -7.969  -9.473  +1680.000
30  ( 16, 53)   2  [1110111101011101001011011011000001010110] +4.180  -3.066  +1.406  -8.047  +1673.333
31  ( 14, 16)  17  [0100111101011101000001010111000000100001] -0.820  -3.125  -2.051  -8.789  +1666.667
32  ( 10,  6)   2  [0100111101011101001011011011000000000110] -0.820  -3.066  +1.406  -9.922  +1660.000
33  (  8, 79)  17  [0100111101011101000101110011000000100100] -0.820  -3.105  -2.676  -8.906  +1646.667
34  ( 12,  1)  13  [0100111101011101001011011011000000100110] -0.820  -3.066  +1.406  -8.848  +1620.000
35  ( 51, 19)  17  [0100111101011101001011011011000001010110] -0.820  -3.066  +1.406  -8.047  +1566.667
36  ( 39, 13)   1  [0100011101011101001000010111000000100110] -0.449  -3.066  -7.969  -8.848  +1466.667
37  (  5,  5)  39  [0100111101011101001011011011000000100110] -0.820  -3.066  +1.406  -8.848  +1433.333
38  (  8,  2)  17  [0100111101011101001011011011000001010110] -0.820  -3.066  +1.406  -8.047  +1433.333
39  ( 14, 19)  13  [0100111101011101001011011011000001010110] -0.820  -3.066  +1.406  -8.047  +1400.000
40  ( 69, 20)  35  [0110101011001000000001010111000010010110] -4.023  -5.020  -2.051  -5.547  +1373.333
41  ( 19, 51)  17  [0100111101011101001011011011000001010110] -0.820  -3.066  +1.406  -8.047  +1320.000
42  (  7,  7)  39  [0100011000011100001011011011000000100110] -0.332  -2.578  +1.406  -8.848  +1286.667
43  (  4, 24)  33  [0100111101011101001011011011000001100110] -0.820  -3.066  +1.406  -8.672  +1253.333
44  ( 18,  4)  12  [0100111000011101001011011011000001010110] -0.938  -3.066  +1.406  -8.047  +1220.000
45  ( 38, 68)   4  [0100111000011000101010010111000010010010] -0.938  -4.766  +7.949  -5.566  +1213.333
46  ( 16, 14)  17  [1110111000011100001011011011000000100110] +4.062  -2.578  +1.406  -8.848  +1160.000
47  (  2,  2)  39  [0100111101011101001011011011000001010110] -0.820  -3.066  +1.406  -8.047  +1153.333
48  (  1, 56)  33  [0100111101011101001011011011000000100111] -0.820  -3.066  +1.406  -8.867  +1153.333
49  ( 47, 65)  28  [0100111101011101001011011011000001010110] -0.820  -3.066  +1.406  -8.047  +1146.667
50  ( 18, 31)   0  [0111111000011100000001010110000000100110] -3.438  -2.520  -2.188  -8.848  +1080.000
51  (  0,  0)  39  [0100111101011101001011011011000001010110] -0.820  -3.066  +1.406  -8.047  +1060.000
52  ( 39, 62)   5  [0110101101011101001011011011000000010111] -3.945  -3.066  +1.406  -9.492  +1053.333
53  ( 15, 52)   1  [0100111101011101001011011011000000010111] -0.820  -3.066  +1.406  -9.492  +1046.667
54  ( 17,  0)  30  [0110101011001000000001010111000001010110] -4.023  -5.020  -2.051  -8.047  +1040.000
55  ( 72, 83)  38  [0100111011001111001011011011000000100100] -0.898  -6.816  +1.406  -8.906  +1033.333
56  ( 69, 22)  12  [0100111101001101001011011011000000100101] -0.820  -6.953  +1.406  -8.887  +1033.333
57  (  3,  3)  39  [0100011101011101001011011011000000100110] -0.449  -3.066  +1.406  -8.848  +1006.667
58  ( 17, 40)   5  [0110101101011101001011011011000000100110] -3.945  -3.066  +1.406  -8.848  +980.000
59  (  3, 23)  13  [0100011101011101001000010111000000100110] -0.449  -3.066  -7.969  -8.848  +946.667
60  (  4, 18)  12  [0100111101011000101010010111000010010010] -0.820  -4.766  +7.949  -5.566  +933.333
61  ( 32, 33)  38  [0100111101011101001011010111100010100110] -0.820  -3.066  +2.090  -6.172  +886.667
62  ( 31, 18)   0  [0100111000011000101010010111000010010010] -0.938  -4.766  +7.949  -5.566  +840.000
63  ( 31, 51)   0  [0100111101011101001011011011000001010110] -0.820  -3.066  +1.406  -8.047  +833.333
64  ( 26, 26)  39  [1110111101011101001011010111100010100111] +4.180  -3.066  +2.090  -6.152  +800.000
65  ( 49, 26)  26  [0100011101011101001000010111000010010010] -0.449  -3.066  -7.969  -5.566  +720.000
66  ( 20, 69)  35  [1110111000011100000001010111000000100001] +4.062  -2.520  -2.051  -8.789  +713.333
67  (  0, 17)  30  [0100111101011101001011011011000010010110] -0.820  -3.066  +1.406  -5.547  +693.333
68  (  2,  8)  17  [0100111101011101001011011011000001010110] -0.820  -3.066  +1.406  -8.047  +666.667
69  ( 39, 69)  27  [0100111101011100000100010111000010010001] -0.820  -2.539  -7.969  -5.605  +653.333
70  ( 52, 15)   1  [0100111101011101001000010111000000100100] -0.820  -3.066  -7.969  -8.906  +646.667
71  ( 40, 17)   5  [0100111011001000000001010111000010010110] -0.898  -5.020  -2.051  -5.547  +640.000
72  ( 33, 32)  38  [0100111101011101001011011011000000100101] -0.820  -3.066  +1.406  -8.887  +613.333
73  (  1, 12)  13  [0100111101011101001011011011000000100110] -0.820  -3.066  +1.406  -8.848  +600.000
74  ( 26, 49)  26  [0100111101011101001011010111000000100110] -0.820  -3.066  +2.031  -8.848  +586.667
75  ( 23, 26)  13  [0100111101011101001011010111000010010010] -0.820  -3.066  +2.031  -5.566  +573.333
76  ( 10, 26)   5  [0100011101011101001011010111000010010010] -0.449  -3.066  +2.031  -5.566  +533.333
77  ( 69, 39)  27  [0110101011001000000001010111100010100111] -4.023  -5.020  -2.109  -6.152  +493.333
78  ( 32, 18)   6  [0100011000011000101010010111000010010010] -0.332  -4.766  +7.949  -5.566  +486.667
79  ( 44, 11)   0  [0110111000011100001010010110000001010110] -4.082  -2.578  +7.812  -8.047  +440.000
80  ( 38, 57)  38  [0100111101011101001011010111000010010010] -0.820  -3.066  +2.031  -5.566  +426.667
81  ( 65, 47)  28  [0110111000011100001010010110000000100110] -4.082  -2.578  +7.812  -8.848  +413.333
82  ( 83, 72)  38  [1110111000001000000100010111010000100110] +4.062  -5.039  -7.949  -8.848  +406.667
83  (  1,  1)  24  [0100111101011101001011011011000000100110] -0.820  -3.066  +1.406  -8.848  +400.000
84  ( 23,  3)  13  [0100111101011101001011011011000000100110] -0.820  -3.066  +1.406  -8.848  +380.000
85  ( 11, 44)   0  [1100111101011101001011011011000001010110] +0.801  -3.066  +1.406  -8.047  +373.333
86  ( 53, 16)   2  [0100111000011100000001010111000000100001] -0.938  -2.520  -2.051  -8.789  +366.667
87  (  9, 32)  16  [1110111101011101010101110011000000100100] +4.180  -3.008  -2.676  -8.906  +313.333
88  ( 62, 39)   5  [0100111011001000000001010111100010100111] -0.898  -5.020  -2.109  -6.152  +313.333
89  (  8, 70)   1  [0100111000011000101010010111000010010010] -0.938  -4.766  +7.949  -5.566  +300.000
90  ( 13, 39)   1  [0110101011001000000001010111100010100111] -4.023  -5.020  -2.109  -6.152  +266.667
91  ( 32,  9)  16  [0100011101001000001011010111100010100111] -0.449  -5.078  +2.090  -6.152  +266.667
92  ( 73, 47)  34  [0100011101001000010101110011000000100100] -0.449  -5.137  -2.676  -8.906  +253.333
93  ( 79,  8)  17  [1110111101011101011011011011000001010110] +4.180  -3.047  +1.406  -8.047  +253.333
94  ( 18, 32)   6  [0100111101001000010101110011000000100100] -0.820  -5.137  -2.676  -8.906  +233.333
95  ( 36,  2)   0  [0100111101011101001011011011000001010110] -0.820  -3.066  +1.406  -8.047  +226.667
96  ( 63, 18)   6  [0100111000011000101010010111000010010010] -0.938  -4.766  +7.949  -5.566  +173.333
97  ( 79, 19)  29  [1110111000011100001010010110000001010110] +4.062  -2.578  +7.812  -8.047  +146.667
98  (  9, 28)  38  [1110111101011101001011010111100010100110] +4.180  -3.066  +2.090  -6.172  +146.667
